scenario_id,scenario_label,component_type,quality_state_before,route_id,risk_row_count,cvar_model_weight_sum,residual_cvar95_weighted_sum,cvar95_weighted_sum,risk_index_weighted_sum,risk_index_max,impact_cost_mean_sum,var95_loss_max,route_tail_loss_rmb,route_cvar95_loss_rmb,route_risk_index
S001,nominal,servo_axis,D,R7,9,5.85085452,7432689.47747742,8112328.208896004,4.124326170167645,0.96770723,3649482.2388999998,5016521.9147,1270359.6461115598,1386520.23925148,0.7049100530648035
S001,nominal,servo_or_retrofit_drive,A,R2,9,4.46830735,501132.00114848325,551321.7506580751,1.811427627426704,0.7599249,671598.2166,302877.9822,112152.53604890972,123384.92128525472,0.4053945902863428
S001,nominal,servo_or_retrofit_drive,A,R6,9,4.6884087,607412.0419456069,661288.0413889044,2.0868254022528814,0.76879562,806012.4663,397689.0847,129556.12038378969,141047.43927057905,0.4451031332342851
S001,nominal,servo_or_retrofit_drive,B,R2,9,4.49184604,452925.8145539429,494320.41766920406,1.8438873542146754,0.76091076,676248.3957999999,263308.7668,100832.88931112671,110048.38840585106,0.41049656150162156
S001,nominal,servo_or_retrofit_drive,B,R3,9,4.66244181,553423.1046990262,607628.4650618595,2.0667539968887527,0.7813233,763117.9247,266176.6676,118698.12584299604,130324.08549499077,0.4432771670106383
S001,nominal,servo_or_retrofit_drive,B,R6,9,4.69508398,597605.3911913984,649554.3139935199,2.093554188481228,0.76879562,806711.7817,397705.6539,127283.21660210185,138347.7519806834,0.44590345932027997
S001,nominal,servo_or_retrofit_drive,C,R3,9,4.74609325,574612.1145500217,630574.3645341985,2.1807133599489834,0.78689862,787576.2747000001,266378.6368,121070.54882455622,132861.7731086928,0.4594754559339902
S001,nominal,servo_or_retrofit_drive,C,R6,9,4.71320438,600828.5874328908,653003.7396463206,2.113405075585797,0.76880732,807948.8229,397726.9131,127477.72831206842,138547.72401071235,0.4484008978167412
S001,nominal,servo_or_retrofit_drive,C,R7,9,5.80145821,3109167.6948451796,3391359.7189752865,4.019382712658575,0.95720567,1262902.0178999999,2809463.6063,535928.6548829902,584570.2229018188,0.6928228330129736
S001,nominal,servo_or_retrofit_drive,D,R6,9,4.77512503,636284.8084447619,692830.8270858618,2.1738682842823707,0.77005166,813930.1425,397745.863,133249.87397131295,145091.662047195,0.4552484533127231
S001,nominal,servo_or_retrofit_drive,D,R7,9,5.85227919,3358282.2455816483,3663367.219886158,4.124621711311059,0.96890692,1307286.5755999999,3046931.6141,573841.7694289202,625972.7365956644,0.7047889510054388
S001,nominal,spindle,A,R1,9,4.43239745,3434621.205074098,3823414.3506151442,1.766450206444913,0.7488849,4267453.0905,3620878.3611,774890.168090431,862606.3871179116,0.3985315455961453
S001,nominal,spindle,A,R2,9,4.449314,3198689.728171691,3527688.7722686254,1.7923283835854626,0.75392239,4557507.0845,1956321.9217,718917.5068722259,792861.2753041537,0.4028325228530651
S001,nominal,spindle,A,R6,9,4.63268919,1620256.9846419855,1772008.8381694672,2.004034448970386,0.66180943,3524450.0463,617045.7102,349744.3748523923,382501.1274217313,0.4325855603039897
S001,nominal,spindle,B,R2,9,4.46315328,2856057.8695812477,3123951.863589272,1.808765427254223,0.75483787,4584732.4238,1866299.087,639919.2880915906,699942.7686223835,0.4052662576836758
S001,nominal,spindle,B,R3,9,4.67398122,3170908.5715787956,3493335.4297078224,2.0928318573976634,0.77696293,4895845.2187,1752493.0028,678417.0543968929,747400.3992056738,0.44776214513708795
S001,nominal,spindle,B,R5,9,4.74403152,2469936.333636085,2733376.8699677167,2.1760065800230572,0.76643297,4340995.8882,2005054.3094,520640.79322054866,576171.7346194438,0.458682993746858
S001,nominal,spindle,B,R6,9,4.63952056,1530265.6488092432,1666110.125665305,2.010935842404551,0.66180943,3525243.0109,617067.382,329832.7120268744,359112.56435197365,0.4334361312550258
S001,nominal,spindle,C,R3,9,4.74636407,3276739.05508004,3609228.8431833955,2.1880933454702816,0.78113425,5021252.7265,1782318.7619,690368.2496231352,760419.7212759103,0.46100411034636063
S001,nominal,spindle,C,R4,9,5.0138935700000005,3608034.792635506,4054697.903119393,2.5606439334951814,0.79584889,5336367.8886,2540244.439,719607.375438467,808692.4555758755,0.5107096705874395
S001,nominal,spindle,C,R5,9,4.8181192500000005,2556276.9019582025,2827508.320928414,2.272729774216374,0.76958549,4437018.9375,2032538.6844,530554.9259616607,586848.9703588,0.47170475787131544
S001,nominal,spindle,C,R6,9,4.65345909,1533503.5349366379,1669569.2624254455,2.0249103875191965,0.66182563,3526833.2769,617095.2076,329540.5644012308,358780.26004639175,0.43514090236026903
S001,nominal,spindle,C,R7,9,5.850416790000001,23104434.3421845,25229553.503362626,4.134471313014763,0.9704665,8310547.5236,23499876.1109,3949194.591003575,4312436.944063026,0.7066968835590879
S001,nominal,spindle,D,R4,9,5.39343395,7414312.376397427,8279911.783211998,3.1410533304450867,0.83283565,6431428.4211,9426876.5062,1374692.347237779,1535183.6807442496,0.5823846847044611
S001,nominal,spindle,D,R6,9,4.71179153,1596697.850175328,1740084.6743706027,2.0803882243380736,0.66315097,3566790.9824,617119.9927,338872.77058187843,369304.2579009438,0.4415280708181233
S001,nominal,spindle,D,R7,9,5.86486149,23291359.791671958,25433676.403602485,4.155527542837241,0.97158513,8343296.885799999,23679602.4257,3971340.1299221404,4336620.131092385,0.7085465786229916
S001,nominal,tailstock,A,R1,9,4.40616051,1586512.8770307768,1730782.1333487488,1.7270035638124384,0.74823462,1339121.7979,1682621.9958,360066.9729189636,392809.5967953625,0.39195203168221354
S001,nominal,tailstock,A,R2,9,4.42185603,2189141.414317102,2387774.6103093764,1.7506652506967422,0.7518834,1841635.3224,2357730.4679,495072.9737614506,539993.7478989736,0.395911861177611
S001,nominal,tailstock,A,R6,9,4.52949582,260691.63057714768,282387.70538924757,1.855279243234973,0.59143132,308806.74559999997,271397.3728,57554.22699057655,62344.18059121811,0.40959950443998266
S001,nominal,tailstock,B,R2,9,4.4355084,2182317.342727151,2379618.745307498,1.766631306726017,0.75265938,1842377.8131,2357764.9567,492010.6436338055,536492.8956751606,0.39829285561177546
S001,nominal,tailstock,B,R3,9,4.64217353,1743919.8849768515,1901684.3838287329,2.044172771020378,0.77113224,1473317.0494000001,1828051.1724,375668.8270498263,409653.87690466904,0.440348202799816
S001,nominal,tailstock,B,R5,9,4.71002269,199744.68962968263,216114.19548565106,2.125289437218054,0.75987202,223814.74109999998,129954.1767,42408.43468838632,45883.8968959725,0.45122700613105843
S001,nominal,tailstock,B,R6,9,4.53624083,258896.85784791855,280214.46044260816,1.8618877398288898,0.59143132,309004.1512,271416.9009,57072.99668389047,61772.39501691276,0.4104472865539835
S001,nominal,tailstock,C,R3,9,4.71241974,1751908.1194708808,1910337.1272508288,2.135587029846591,0.77501628,1477612.6216000002,1828304.1876,371764.02275890665,405383.48293457174,0.4531826848358358
S001,nominal,tailstock,C,R5,9,4.7817763499999995,204562.12620257537,221239.72453616397,2.2181466747302383,0.76279162,227622.1344,130225.3495,42779.52610698227,46267.26729621388,0.46387503562985305
S001,nominal,tailstock,C,R6,9,4.54985851,259563.38569944233,280910.71871500305,1.8751435598888433,0.59143816,309276.92089999997,271441.9567,57048.67198154747,61740.53942503875,0.4121322796670535
S001,nominal,tailstock,C,R7,9,5.73217866,623387.9505333125,676026.3762604331,3.8571138934850784,0.93000073,295063.55,490584.9194,108752.35883406896,117935.32901858875,0.6728879405662277
S001,nominal,tailstock,D,R6,9,4.6071377,265449.8851940565,287414.3605230654,1.9277396899446755,0.59255218,310389.0223,271464.2125,57617.09383985994,62384.58219363953,0.418424587123731
S001,nominal,tailstock,D,R7,9,5.82100831,715186.0813682519,776192.6982657072,4.047967946938164,0.95268512,312068.4482,577987.123,122862.92052523319,133343.34138164239,0.6954066600427451
S001,nominal,tool_magazine,A,R1,9,4.4226854499999995,4482191.895105714,4903662.189733643,1.7484603373952647,0.75155582,3950625.0460000006,4535852.734,1013454.821912717,1108752.1925697075,0.395339066538242
S001,nominal,tool_magazine,A,R2,9,4.43930051,5976476.013652404,6528662.086859277,1.7728093663848024,0.7555889,5245168.381500001,6247395.7829,1346265.2506154408,1470651.079410544,0.3993443026421301
S001,nominal,tool_magazine,A,R6,9,4.6208861,1602911.6509132248,1749763.758415032,1.9820403845327044,0.67606317,1793626.5191999997,1551909.5849,346884.04263269436,378664.1177792787,0.4289308028026712
S001,nominal,tool_magazine,B,R2,9,4.45354333,5926775.285934141,6469813.99889479,1.7897187549911446,0.75650762,5250004.034,6247427.1875,1330799.9601149366,1452734.0410752872,0.40186400409202816
S001,nominal,tool_magazine,B,R3,9,4.65466372,4745792.618811245,5185313.904235657,2.0579048022829363,0.77682998,4251500.4588,4758264.8254,1019577.9769051167,1114003.9788385953,0.44211675130055067
S001,nominal,tool_magazine,B,R6,9,4.6276747799999995,1590050.3397041103,1734432.4555784164,1.9888657683047213,0.67606317,1794367.2717,1551926.9603,343595.95591635554,374795.6669458126,0.42977647800581215
S001,nominal,tool_magazine,C,R3,9,4.7309325300000005,4779590.325145437,5222201.754826297,2.159158362863391,0.78143168,4277157.4736,4758531.0998,1010285.0325674454,1103841.9427271555,0.4563917048428908
S001,nominal,tool_magazine,C,R6,9,4.64334836,1593093.2436235887,1737686.7522308722,2.005173807271981,0.67607487,1795549.4881,1551949.2278,343091.4762603745,374231.39887589053,0.4318379005429567
S001,nominal,tool_magazine,C,R7,9,5.79365019,4585654.950357305,5004635.789658036,4.0027569310344795,0.95543113,2134101.5984,3531529.5193,791496.6903373407,863813.9386282201,0.6908868847386314
S001,nominal,tool_magazine,D,R6,9,4.70309737,1630915.9935558964,1780151.136469788,2.062262820511471,0.67730787,1802694.8894,1551969.0371,346774.87307814264,378506.119780758,0.4384903518405086
S001,nominal,tool_magazine,D,R7,9,5.84980015,4946326.210508982,5398476.320837025,4.120241347338041,0.96866235,2197754.7197,3871959.2902,845554.7341235207,922847.991796271,0.7043388221284861
S001,nominal,turret,A,R1,9,4.42907398,1796082.250780783,1963165.5609647296,1.7607080987077288,0.74579568,1579915.108,1819528.5665,405520.9415988989,443245.1500764342,0.39753413617799377
S001,nominal,turret,A,R2,9,4.44426769,2738475.610724482,2989906.76898398,1.7841322124698678,0.74979168,2383183.7619,2890479.7092,616181.5177979259,672755.7783505116,0.4014457132013728
S001,nominal,turret,A,R6,9,4.57776582,255385.59510973407,276979.9679512452,1.9257464251507366,0.62848202,367486.6501,149569.0762,55788.26116311343,60505.49085344982,0.4206738616329519
S001,nominal,turret,B,R2,9,4.45912972,2720926.9880316486,2969057.0417905445,1.8017767568927598,0.75076134,2385191.9803,2890515.8801,610192.3825691369,665837.781859942,0.4040646650873301
S001,nominal,turret,B,R3,9,4.66567935,2193714.8490303536,2395395.2057778277,2.079348953709141,0.7710693,1935629.2894,2221273.8589,470181.22859865066,513407.59321101394,0.4456690650439022
S001,nominal,turret,B,R5,9,4.72856567,227506.55789076106,249383.9621270716,2.14529627967764,0.74301642,332524.8591,122654.3917,48113.22793593793,52739.874949663455,0.45368858749034563
S001,nominal,turret,B,R6,9,4.58463124,250801.5847125137,271479.9280749706,1.9325960180658406,0.62848202,367856.5967,149589.4897,54704.854454665736,59215.21576399907,0.4215379420713978
S001,nominal,turret,C,R3,9,4.74062933,2208960.7140461756,2411928.9044206734,2.1789247879877656,0.77544168,1945755.3059999999,2221564.2444,465963.60109137144,508778.2099219036,0.45962774904144754
S001,nominal,turret,C,R5,9,4.8046083,237575.59724407905,260071.5457642814,2.245647953594056,0.74648469,341008.85109999997,118848.6739,49447.443456333174,54129.60423106321,0.46739459564145036
S001,nominal,turret,C,R6,9,4.6002929,252324.3383327272,273096.9266031706,1.9487536706729043,0.62849462,368427.64639999997,149615.7839,54849.62453863039,59365.11707834311,0.42361512908730314
S001,nominal,turret,C,R7,9,5.78088436,1385573.24467448,1509423.201208904,3.9706136477215375,0.95112814,544098.4751,1311436.5413,239681.88228461295,261105.93245094837,0.6868522877218629
S001,nominal,turret,D,R6,9,4.66000862,268112.16588011174,290755.5909197156,2.0054105661001245,0.6297152,371217.2554,149639.1136,57534.69311825259,62393.78821572128,0.4303448189973787
S001,nominal,turret,D,R7,9,5.84251087,1534122.8263597244,1671599.6029931745,4.100344003947076,0.96589161,570807.0682999999,1453606.6939,262579.37049584376,286109.79768586624,0.7018119598204661
S001,nominal,worktable,A,R1,9,4.41264885,4121325.3999932325,4512569.046321122,1.738387314351356,0.75865784,3662968.1958999997,4047117.1154,933979.9154861898,1022644.0398313412,0.39395550687233044
S001,nominal,worktable,A,R2,9,4.42912237,5492086.586528362,6000040.668675027,1.7627360016181843,0.7626731,4862330.1648,5634100.1031,1239994.3211612736,1354679.362511049,0.39798764955283555
S001,nominal,worktable,A,R6,9,4.600576,2362656.3721813136,2578464.345193239,1.971800709261801,0.72256218,2442385.624,2336970.1035,513556.64425091847,560465.5471821873,0.42859866009425795
S001,nominal,worktable,B,R2,9,4.44255838,5430266.596261443,5927007.436840355,1.7783005201666684,0.7634561,4867289.4561,5634132.568,1222328.6970651902,1334142.83614667,0.40028748483585896
S001,nominal,worktable,B,R3,9,4.64739109,4737339.213957776,5175658.975313934,2.0524941340275764,0.78368756,4286497.850099999,4669320.672,1019354.5415515646,1113669.7719394933,0.4416443751514737
S001,nominal,worktable,B,R5,9,4.7161742,2338261.017059079,2558417.6771784807,2.1332421532006363,0.77281308,2386942.6988,2062542.5452,495796.15126580326,542477.348944931,0.4523247154866833
S001,nominal,worktable,B,R6,9,4.607235660000001,2345808.919544617,2558506.8040637206,1.9783953305129751,0.72256218,2442962.1868000003,2336988.7555,509157.57140684593,555323.6241585524,0.4294104917813071
S001,nominal,worktable,C,R3,9,4.7172158,4769472.950171971,5210905.701756232,2.1427571159688483,0.7876112,4311937.681899999,4669404.3269,1011077.9647121446,1104657.052525821,0.45424191023205857
S001,nominal,worktable,C,R4,9,4.98044246,4831568.2619617535,5291761.58678636,2.50602121345062,0.80139092,4340867.5422,4550955.2255,970108.2385282198,1062508.3271790997,0.5031724055799291
S001,nominal,worktable,C,R5,9,4.78747623,2362058.174357612,2584305.3696797383,2.224570820063969,0.77572998,2406620.8850000002,2062629.8965,493382.747167731,539805.3683244581,0.46466461935080333
S001,nominal,worktable,C,R6,9,4.66625876,2352373.4400013653,2565454.1335600265,2.0461231126733086,0.7225737,2443819.4429,2337012.7747,504124.08762375737,549788.2276807184,0.4384932807869636
S001,nominal,worktable,C,R7,9,5.79684357,6270526.042674998,6843762.9009778695,4.0074620142748305,0.95385398,3122822.2666,4340546.7642,1081713.8615101525,1180601.6185076854,0.6913179501710843
S001,nominal,worktable,D,R4,9,5.35130261,5663459.644287267,6212054.401635798,3.062412105062639,0.83664446,4559395.8635,4551308.5457,1058332.9064037488,1160849.0220731131,0.5722741411296565
S001,nominal,worktable,D,R6,9,4.72344541,2382933.326181276,2599680.322068093,2.0996547737790086,0.7238004,2451937.6905,2337034.1468,504490.49779137294,550377.9754846564,0.4445176331103207
S001,nominal,worktable,D,R7,9,5.85524981,6741347.333741962,7357892.433906596,4.130390479132156,0.96776574,3205235.8025,4782338.3736,1151333.8546595608,1256631.6848412307,0.7054166112738675
S004,nominal,ball_screw,A,R1,9,4.43685037,14009661.313475432,15309730.943917071,1.7708359868352883,0.75883322,11806072.556300001,14703849.2848,3157569.0287422137,3450585.3628588947,0.39912006021408564
S004,nominal,ball_screw,A,R2,9,4.45314601,17147777.978103433,18724126.08349592,1.7952901309939382,0.76295648,14458104.4127,18237829.8558,3850710.9220304755,4204696.194880867,0.4031509694410263
S004,nominal,ball_screw,A,R6,9,4.62865519,4565830.970092221,4987909.867166265,1.9957084763090973,0.65301607,4785263.991400001,5145509.8557,986427.1116925046,1077615.3466653593,0.43116378178714526
S004,nominal,ball_screw,B,R2,9,4.46765534,17060765.467577953,18620854.678643867,1.812526244920275,0.76389986,14466388.6536,18237865.7879,3818729.102674682,4167925.5138432113,0.40569965831792987
S004,nominal,ball_screw,B,R3,9,4.67675983,12795742.013084153,13973443.617083125,2.0945611666507493,0.78483458,10929685.55,13205062.0138,2736027.180827918,2987847.1687700767,0.4478658821038388
S004,nominal,ball_screw,B,R5,9,4.74602821,4905556.96911949,5364390.445484875,2.176692972008459,0.77407818,4659742.681399999,4679403.7239,1033613.1080686286,1130290.4677603832,0.4586346468447264
S004,nominal,ball_screw,B,R6,9,4.63543205,4541040.456954643,4958633.356080574,2.0025128409661694,0.65301607,4785810.0925,5145530.4211,979636.9373928462,1069724.0953150361,0.4320013365239966
S004,nominal,ball_screw,C,R3,9,4.75048622,12854927.60947776,14037790.541909963,2.192080106084346,0.78940478,10970350.851199998,13205155.1018,2706023.5550957476,2955021.8423557417,0.4614433143402205
S004,nominal,ball_screw,C,R5,9,4.8204789,4938360.630769199,5399623.799348833,2.2741128394814027,0.77747064,4690700.234200001,4679501.0366,1024454.3609078339,1120142.6064428645,0.4717607703834992
S004,nominal,ball_screw,C,R6,9,4.64950083,4543164.40774437,4960897.037100742,2.016580306518987,0.65302921,4786693.2986,5145556.8175,977129.4970914911,1066974.1158215348,0.4337197433125282
S004,nominal,ball_screw,C,R7,9,5.82600001,10751030.184392206,11735171.550197748,4.067578604181038,0.95903883,5735945.5066,6367821.117,1845353.6158494113,2014275.9234560574,0.69817689618937
S004,nominal,ball_screw,D,R6,9,4.70768944,4575878.786166539,4997420.185118688,2.071549809028463,0.65428939,4798124.5545,5145580.2379,972000.9878490496,1061544.1500148505,0.4400353582007871
S004,nominal,ball_screw,D,R7,9,5.86958329,11222341.180293003,12249840.890789809,4.156370566389909,0.96859871,5816395.1641999995,6803033.7721,1911948.536348822,2087003.5035808836,0.708120212463994
S004,nominal,base,A,R1,9,4.43503693,492403.1855712516,537342.5232163122,1.7811826725753594,0.76469118,431088.2417,434218.6314,111025.72387627258,121158.52284826683,0.4016161986221295
S004,nominal,base,A,R2,9,4.45161862,818733.9015218981,892567.6580393345,1.8064759809573714,0.76872336,694854.5717,800858.6935,183918.248936136,200504.07149194073,0.40580205430027866
S004,nominal,base,A,R6,9,4.5448453,127685.04217947587,137267.72761505982,1.893951789633026,0.66203925,183009.2847,62806.6328,28094.474894332678,30202.948297285235,0.4167252490712997
S004,nominal,base,B,R2,9,4.46471492,809374.7518005752,881454.7952645225,1.8220979277738278,0.76954596,695818.5599,800902.4484,181282.51552521862,197426.89310710182,0.40811069920984516
S004,nominal,base,B,R3,9,4.67824389,698008.5130427969,760928.2967466427,2.1096681628584073,0.79040274,607276.4218,636087.6691,149203.10472372506,162652.54968283465,0.45095300981805103
S004,nominal,base,B,R5,9,4.7473069500000005,170187.67464669317,184766.0424139543,2.1924633111040346,0.77954536,206678.5483,61928.2243,35849.30918500923,38920.18029589477,0.4618330632916067
S004,nominal,base,B,R6,9,4.5516805,125654.54700699888,134797.88204935455,1.900660451098597,0.66203925,183285.399,62831.1619,27606.187869952402,29614.970130121073,0.4175733448555093
S004,nominal,base,C,R3,9,4.74897879,706412.1215136945,769973.2171464979,2.2026103544440074,0.79453626,612747.6932,636372.9929,148750.32143777894,162134.48221075293,0.4638071576739991
S004,nominal,base,C,R4,9,5.00894711,468394.90924436843,510429.6910330244,2.5696461190742657,0.80777508,430065.156,322610.2987,93511.6500450268,101903.58968135009,0.5130112302332267
S004,nominal,base,C,R5,9,4.8194102999999995,177401.52220524207,192414.67945655808,2.286423841012505,0.78259456,211445.1645,61030.4959,36809.798535983144,39924.94257161672,0.4744198353505003
S004,nominal,base,C,R6,9,4.56487456,126735.18970489004,135974.56520711878,1.9133060369764598,0.66205095,183665.0204,62862.7608,27763.126464725912,29787.141666192638,0.4191366075514811
S004,nominal,base,C,R7,9,5.81195989,758488.0230609836,823748.6801257536,4.0442724639995085,0.95172178,306130.0537,659699.8518,130504.68988370524,141733.37320222863,0.6958534712116722
S004,nominal,base,D,R4,9,5.3747866,610058.5601371285,665434.315776936,3.1205558707201346,0.84312096,469182.1135,323336.508,113503.77336602134,123806.6485796731,0.5805915849236013
S004,nominal,base,D,R6,9,4.6679378499999995,141855.80560858326,152443.11280588034,2.023532036920652,0.66328251,185163.3449,62890.7867,30389.394667836736,32657.485533120445,0.4334959251697519
S004,nominal,base,D,R7,9,5.86824073,825690.5119296911,897083.592648303,4.1625435900949075,0.96495932,318112.5712,723237.3857,140704.94887991602,152870.95978564312,0.7093341567967522
S004,nominal,bed,A,R1,9,4.43589005,5087803.29141765,5581457.36845254,1.7717632200549984,0.75676452,4717246.4376,4707104.8144,1146963.3453646242,1258249.709875595,0.39941549499293794
S004,nominal,bed,A,R2,9,4.45264774,5747407.558097829,6285660.683028581,1.7968939657186516,0.76104204,5425176.2894,5598982.1715,1290784.2465206622,1411668.0793231986,0.4035562817099589
S004,nominal,bed,A,R6,9,4.63777386,1662224.3015433976,1815429.8139319613,2.0229459454800924,0.70231552,2246862.2223,1270366.605,358409.9509205905,391444.22922163806,0.43618900070304256
S004,nominal,bed,B,R2,9,4.46567033,5623955.905610582,6140021.039013622,1.8121453387580722,0.76187202,5434823.4797,5599015.3107,1259375.5226016834,1374938.270244777,0.405794697065798
S004,nominal,bed,B,R3,9,4.67203984,4536395.78628903,4962953.153341122,2.0893848973153086,0.78347796,4545406.5748,4054943.5884,970966.8456699268,1062266.8734222783,0.44721041961733543
S004,nominal,bed,B,R5,9,4.74158494,1887391.1054804972,2073839.734109187,2.171160784070182,0.77288644,2433908.1593,1126980.3461,398050.6791217574,437372.6845245942,0.4578976885459279
S004,nominal,bed,B,R6,9,4.64450783,1630151.3019860007,1777495.6216384072,2.029684063608255,0.70231552,2247784.188,1270385.4943,350984.7246798593,382709.14523109054,0.4370073510260946
S004,nominal,bed,C,R3,9,4.74144761,4591548.168787603,5023806.552567643,2.1792486919709666,0.78730152,4591246.4752,4055028.9183,968385.3005364334,1059551.2100507303,0.45961673970093003
S004,nominal,bed,C,R4,9,5.01458013,4008461.344535828,4416521.077356478,2.5574548743307792,0.80225898,4112130.2553,3126993.2712,799361.3105422305,880735.9664938644,0.5100037905528053
S004,nominal,bed,C,R5,9,4.81282734,1932601.2308878733,2123271.177399073,2.2625880268768332,0.77575078,2469433.1795,1127069.3728,401552.16349146515,441169.19793741714,0.47011618473660705
S004,nominal,bed,C,R6,9,4.6575533600000005,1633714.328344202,1781371.8288238975,2.0423573671233686,0.70233028,2249195.0735,1270409.8222,350766.6369160399,382469.44074171537,0.43850434106961433
S004,nominal,bed,C,R7,9,5.85312296,9718064.077614592,10609369.598415773,4.132161614089631,0.96826479,3915317.029,8721008.556,1660321.1899062158,1812599.8156744298,0.7059755351679183
S004,nominal,bed,D,R4,9,5.38363895,5470832.271430339,6040426.051365071,3.1169837883081244,0.83777514,4519386.7981,3429131.3009,1016195.9823532257,1121996.8700473628,0.5789734076257332
S004,nominal,bed,D,R6,9,4.76076886,1700907.9851537356,1856204.6317707908,2.152819297525522,0.70363942,2265021.0059,1270431.4794,357275.90126140584,389895.9782245742,0.4521999199779512
S004,nominal,bed,D,R7,9,5.8749113,9926378.273255749,10836843.806118699,4.170527165789914,0.97155086,3951687.7429,8919187.9096,1689621.8115251798,1844597.0079784351,0.7098876821833743
S004,nominal,boring_spindle,A,R1,9,4.41046278,1361297.9356432713,1508524.12790524,1.7358436045598908,0.74573033,1597924.4318,1044642.7395,308651.94959048525,342033.0707121941,0.3935740286555351
S004,nominal,boring_spindle,A,R2,9,4.42387377,1238081.9929002551,1362024.0982199358,1.7562279495366648,0.75008327,1636076.3176999998,803333.0569,279863.770367086,307880.4163573446,0.3969887118946128
S004,nominal,boring_spindle,A,R6,9,4.55951784,1325678.455800104,1448588.2359037288,1.8965181641735032,0.63788307,1883573.2577,1077663.9419,290749.7025606778,317706.4520277716,0.4159470871098737
S004,nominal,boring_spindle,B,R2,9,4.44183801,1147666.4948599671,1255308.8688716735,1.7782880537893102,0.75099065,1644764.7602,803365.1467,258376.48565215623,282610.2316305933,0.4003495962225129
S004,nominal,boring_spindle,B,R3,9,4.6334251900000005,1387049.4325268555,1525158.424674325,2.0336974848961655,0.77290349,1848409.4308,808029.9259,299357.25206493627,329164.35728065023,0.4389188130813795
S004,nominal,boring_spindle,B,R5,9,4.71401926,1444853.842212817,1589793.1535455892,2.1340102229744313,0.77747639,1892241.8535,808447.6897,306501.47199712903,337247.9122084854,0.4526944217394715
S004,nominal,boring_spindle,B,R6,9,4.56618188,1302032.7203196944,1420480.7392898954,1.9032505689643129,0.63788307,1884691.2043,1077682.0654,285146.92461608525,311087.20077744586,0.4168144456313932
S004,nominal,boring_spindle,C,R3,9,4.70676244,1433702.8103027886,1576627.3168285545,2.1297338674930555,0.77714843,1889428.2386999999,808163.9355,304604.8804415097,334970.65911585593,0.4524838239962362
S004,nominal,boring_spindle,C,R4,9,4.96629077,1659815.239246021,1845681.2524747988,2.4864459467992988,0.79218077,2062106.4362,815021.4562,334216.2825568953,371641.8022931829,0.5006645929431351
S004,nominal,boring_spindle,C,R5,9,4.78784863,1487212.8993221428,1635738.7228625566,2.2297532621341567,0.78067247,1924660.7513000001,808609.3309,310622.3722286188,341643.78393528215,0.46571089323142545
S004,nominal,boring_spindle,C,R6,9,4.57980289,1306431.195699361,1425206.678472241,1.9168472030038877,0.63789945,1886405.6175,1077705.3366,285259.262697081,311193.8903711729,0.41854360308591526
S004,nominal,boring_spindle,C,R7,9,5.83494943,7698561.497069417,8404603.988550398,4.1125985019590185,0.97247641,3060209.3754000003,6867018.9972,1319387.8694968256,1440390.2020707657,0.7048216186440914
S004,nominal,boring_spindle,D,R4,9,5.3475097,2868330.986233754,3182702.831564311,3.065459652248472,0.82962599,2400247.4688,2759070.2253,536386.3082349816,595174.7654734149,0.5732499470264583
S004,nominal,boring_spindle,D,R6,9,4.63785466,1376374.6064656924,1503938.6895627964,1.9718913392618231,0.63923127,1899503.6372999998,1077725.9983,296769.6720504157,324274.64847783657,0.42517316384852455
S004,nominal,boring_spindle,D,R7,9,5.8461552,7710444.185064475,8417562.9271771,4.126187481392353,0.9727021,3062236.8531,6877535.3693,1318891.463070374,1439845.9567370191,0.705795063632993
S004,nominal,carriage,A,R1,9,4.37832259,105667.59274337043,115543.23204603411,1.6536959604630352,0.67688545,147139.36549999999,138890.8687,24134.263881038158,26389.839869253243,0.37770080355432084
S004,nominal,carriage,A,R2,9,4.39444065,89970.5997637711,97321.95824325562,1.6794107829567153,0.68399432,152869.9306,76271.3692,20473.731910287854,22146.608862098437,0.38216713268313574
S004,nominal,carriage,A,R6,9,4.56265819,83499.51321701588,88842.09334470944,1.8883255682908369,0.67631494,163410.2434,15240.5316,18300.62865546715,19471.564523379177,0.41386522716724417
S004,nominal,carriage,B,R2,9,4.40888467,78220.84561868038,83422.88341066774,1.6963922044625157,0.68512388,154133.7013,23382.6821,17741.64022727326,18921.53904099917,0.38476674520554327
S004,nominal,carriage,B,R3,9,4.61637231,117157.07796976437,126876.74301838453,1.9799136288959527,0.7195534,187812.1334,62362.5568,25378.602526485643,27484.07938058716,0.4288895036925548
S004,nominal,carriage,B,R5,9,4.69581087,128206.77245262594,138820.11756258216,2.08010308347209,0.72453082,195434.1525,71166.0095,27302.371411867774,29562.544447745648,0.4429699451400797
S004,nominal,carriage,B,R6,9,4.5695423,80733.22887416546,85504.17650263758,1.895117662299859,0.6764043,163696.02670000002,13017.6505,17667.683889076914,18711.759491237794,0.4147281145203227
S004,nominal,carriage,C,R3,9,4.68661189,124185.31277959674,134506.50643408595,2.071192393944058,0.72436923,194018.2832,60789.4238,26497.88710786477,28700.159004223828,0.4419381085008211
S004,nominal,carriage,C,R5,9,4.76744169,134967.4993283842,146015.31076330686,2.172669705728083,0.7283854,200742.42919999998,68975.3044,28310.256968949776,30627.602864987923,0.45573073505762857
