scenario_id,assembly_requirement_id,compatibility_id,variable_name,variable_index,saa_probability,pair_carbon_kg,carbon_source_column,weighted_coefficient
S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002287,"select_pair[S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002287]",20280,0.14745308306791716,7.64656,combined_carbon_kg,1.1275088468638126
S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002290,"select_pair[S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002290]",20281,0.14745308306791716,7.79729,combined_carbon_kg,1.1497344500746398
S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002291,"select_pair[S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002291]",20282,0.14745308306791716,7.64656,combined_carbon_kg,1.1275088468638126
S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002293,"select_pair[S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002293]",20283,0.14745308306791716,7.64656,combined_carbon_kg,1.1275088468638126
S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002294,"select_pair[S004,AR_CK6150_06_turret_tool_position_repeatability,CMP000002294]",20284,0.14745308306791716,6.29858,combined_carbon_kg,0.9287450399499216
S009,AR_CK6150_01_spindle_radial_runout,CMP000001569,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001569]",20377,0.10137399460919304,7.66594,combined_carbon_kg,0.7771269602343973
S009,AR_CK6150_01_spindle_radial_runout,CMP000001573,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001573]",20378,0.10137399460919304,9.16154,combined_carbon_kg,0.9287419065719065
S009,AR_CK6150_01_spindle_radial_runout,CMP000001575,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001575]",20379,0.10137399460919304,7.17331,combined_carbon_kg,0.7271870892700705
S009,AR_CK6150_01_spindle_radial_runout,CMP000001576,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001576]",20380,0.10137399460919304,9.51671,combined_carbon_kg,0.9647469082372535
S009,AR_CK6150_01_spindle_radial_runout,CMP000001577,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001577]",20381,0.10137399460919304,9.51671,combined_carbon_kg,0.9647469082372535
S009,AR_CK6150_01_spindle_radial_runout,CMP000001579,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001579]",20382,0.10137399460919304,5.52961,combined_carbon_kg,0.5605586543309399
S009,AR_CK6150_01_spindle_radial_runout,CMP000001580,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001580]",20383,0.10137399460919304,9.16154,combined_carbon_kg,0.9287419065719065
S009,AR_CK6150_01_spindle_radial_runout,CMP000001581,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001581]",20384,0.10137399460919304,9.16154,combined_carbon_kg,0.9287419065719065
S009,AR_CK6150_01_spindle_radial_runout,CMP000001582,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001582]",20385,0.10137399460919304,6.80897,combined_carbon_kg,0.6902524880741572
S009,AR_CK6150_01_spindle_radial_runout,CMP000001583,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001583]",20386,0.10137399460919304,7.01139,combined_carbon_kg,0.71077261206295
S009,AR_CK6150_01_spindle_radial_runout,CMP000001584,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001584]",20387,0.10137399460919304,9.16154,combined_carbon_kg,0.9287419065719065
S009,AR_CK6150_01_spindle_radial_runout,CMP000001587,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001587]",20388,0.10137399460919304,7.82786,combined_carbon_kg,0.7935414374415178
S009,AR_CK6150_01_spindle_radial_runout,CMP000001590,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001590]",20389,0.10137399460919304,5.20707,combined_carbon_kg,0.5278614861096907
S009,AR_CK6150_01_spindle_radial_runout,CMP000001593,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001593]",20390,0.10137399460919304,7.88218,combined_carbon_kg,0.7990480728286892
S009,AR_CK6150_01_spindle_radial_runout,CMP000001594,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001594]",20391,0.10137399460919304,5.53939,combined_carbon_kg,0.5615500919982178
S009,AR_CK6150_01_spindle_radial_runout,CMP000001605,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001605]",20392,0.10137399460919304,7.71239,combined_carbon_kg,0.7818357822839943
S009,AR_CK6150_01_spindle_radial_runout,CMP000001607,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001607]",20393,0.10137399460919304,8.04471,combined_carbon_kg,0.8155243881725214
S009,AR_CK6150_01_spindle_radial_runout,CMP000001608,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001608]",20394,0.10137399460919304,8.04471,combined_carbon_kg,0.8155243881725214
S009,AR_CK6150_01_spindle_radial_runout,CMP000001610,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001610]",20395,0.10137399460919304,7.88218,combined_carbon_kg,0.7990480728286892
S009,AR_CK6150_01_spindle_radial_runout,CMP000001611,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001611]",20396,0.10137399460919304,7.88218,combined_carbon_kg,0.7990480728286892
S009,AR_CK6150_01_spindle_radial_runout,CMP000001612,"select_pair[S009,AR_CK6150_01_spindle_radial_runout,CMP000001612]",20397,0.10137399460919304,7.88218,combined_carbon_kg,0.7990480728286892
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001740,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001740]",20398,0.10137399460919304,7.61481,combined_carbon_kg,0.7719437078900293
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001743,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001743]",20399,0.10137399460919304,10.35379,combined_carbon_kg,1.0496050516447168
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001745,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001745]",20400,0.10137399460919304,7.56774,combined_carbon_kg,0.7671720339637745
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001746,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001746]",20401,0.10137399460919304,10.30672,combined_carbon_kg,1.0448333777184622
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001799,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001799]",20402,0.10137399460919304,9.71634,combined_carbon_kg,0.9849841987810868
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001803,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001803]",20403,0.10137399460919304,9.71634,combined_carbon_kg,0.9849841987810868
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001804,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001804]",20404,0.10137399460919304,6.69291,combined_carbon_kg,0.6784870222598142
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001805,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001805]",20405,0.10137399460919304,11.84736,combined_carbon_kg,1.2010142087731692
S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001808,"select_pair[S009,AR_CK6150_02_spindle_bed_parallelism,CMP000001808]",20406,0.10137399460919304,7.41142,combined_carbon_kg,0.7513252511264654
S009,AR_CK6150_03_guideway_pair_parallelism,CMP000001864,"select_pair[S009,AR_CK6150_03_guideway_pair_parallelism,CMP000001864]",20407,0.10137399460919304,10.90789,combined_carbon_kg,1.1057763820576707
S009,AR_CK6150_03_guideway_pair_parallelism,CMP000001865,"select_pair[S009,AR_CK6150_03_guideway_pair_parallelism,CMP000001865]",20408,0.10137399460919304,12.38373,combined_carbon_kg,1.255388178261702
S009,AR_CK6150_04_feed_axis_backlash,CMP000001938,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001938]",20409,0.10137399460919304,8.42787,combined_carbon_kg,0.8543668479469798
S009,AR_CK6150_04_feed_axis_backlash,CMP000001941,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001941]",20410,0.10137399460919304,8.84347,combined_carbon_kg,0.8964978801065604
S009,AR_CK6150_04_feed_axis_backlash,CMP000001943,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001943]",20411,0.10137399460919304,8.42787,combined_carbon_kg,0.8543668479469798
S009,AR_CK6150_04_feed_axis_backlash,CMP000001944,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001944]",20412,0.10137399460919304,8.84347,combined_carbon_kg,0.8964978801065604
S009,AR_CK6150_04_feed_axis_backlash,CMP000001945,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001945]",20413,0.10137399460919304,8.84347,combined_carbon_kg,0.8964978801065604
S009,AR_CK6150_04_feed_axis_backlash,CMP000001947,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001947]",20414,0.10137399460919304,5.88595,combined_carbon_kg,0.5966822635699798
S009,AR_CK6150_04_feed_axis_backlash,CMP000001948,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001948]",20415,0.10137399460919304,7.56291,combined_carbon_kg,0.766682397569812
S009,AR_CK6150_04_feed_axis_backlash,CMP000001994,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001994]",20416,0.10137399460919304,4.04588,combined_carbon_kg,0.410147017309442
S009,AR_CK6150_04_feed_axis_backlash,CMP000001997,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001997]",20417,0.10137399460919304,6.54136,combined_carbon_kg,0.663123793376791
S009,AR_CK6150_04_feed_axis_backlash,CMP000001998,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001998]",20418,0.10137399460919304,7.44217,combined_carbon_kg,0.7544425014606981
S009,AR_CK6150_04_feed_axis_backlash,CMP000001999,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000001999]",20419,0.10137399460919304,6.05065,combined_carbon_kg,0.6133785604821138
S009,AR_CK6150_04_feed_axis_backlash,CMP000002000,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002000]",20420,0.10137399460919304,6.54136,combined_carbon_kg,0.663123793376791
S009,AR_CK6150_04_feed_axis_backlash,CMP000002001,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002001]",20421,0.10137399460919304,6.05065,combined_carbon_kg,0.6133785604821138
S009,AR_CK6150_04_feed_axis_backlash,CMP000002002,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002002]",20422,0.10137399460919304,7.44217,combined_carbon_kg,0.7544425014606981
S009,AR_CK6150_04_feed_axis_backlash,CMP000002004,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002004]",20423,0.10137399460919304,6.05065,combined_carbon_kg,0.6133785604821138
S009,AR_CK6150_04_feed_axis_backlash,CMP000002005,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002005]",20424,0.10137399460919304,7.44217,combined_carbon_kg,0.7544425014606981
S009,AR_CK6150_04_feed_axis_backlash,CMP000002006,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002006]",20425,0.10137399460919304,6.54136,combined_carbon_kg,0.663123793376791
S009,AR_CK6150_04_feed_axis_backlash,CMP000002007,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002007]",20426,0.10137399460919304,3.58384,combined_carbon_kg,0.3633081768402104
S009,AR_CK6150_04_feed_axis_backlash,CMP000002008,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002008]",20427,0.10137399460919304,7.0034,combined_carbon_kg,0.7099626338460225
S009,AR_CK6150_04_feed_axis_backlash,CMP000002009,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002009]",20428,0.10137399460919304,4.48465,combined_carbon_kg,0.45462688492411757
S009,AR_CK6150_04_feed_axis_backlash,CMP000002011,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002011]",20429,0.10137399460919304,6.05065,combined_carbon_kg,0.6133785604821138
S009,AR_CK6150_04_feed_axis_backlash,CMP000002012,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002012]",20430,0.10137399460919304,6.05065,combined_carbon_kg,0.6133785604821138
S009,AR_CK6150_04_feed_axis_backlash,CMP000002014,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002014]",20431,0.10137399460919304,7.0034,combined_carbon_kg,0.7099626338460225
S009,AR_CK6150_04_feed_axis_backlash,CMP000002015,"select_pair[S009,AR_CK6150_04_feed_axis_backlash,CMP000002015]",20432,0.10137399460919304,7.00587,combined_carbon_kg,0.7102130276127072
S009,AR_CK6150_05_tailstock_coaxiality,CMP000002206,"select_pair[S009,AR_CK6150_05_tailstock_coaxiality,CMP000002206]",20433,0.10137399460919304,8.64798,combined_carbon_kg,0.8766802779004093
S009,AR_CK6150_05_tailstock_coaxiality,CMP000002258,"select_pair[S009,AR_CK6150_05_tailstock_coaxiality,CMP000002258]",20434,0.10137399460919304,7.118,combined_carbon_kg,0.721580093628236
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002281,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002281]",20435,0.10137399460919304,7.64656,combined_carbon_kg,0.7751623322188711
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002282,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002282]",20436,0.10137399460919304,7.79729,combined_carbon_kg,0.7904424344263148
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002283,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002283]",20437,0.10137399460919304,7.64656,combined_carbon_kg,0.7751623322188711
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002284,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002284]",20438,0.10137399460919304,7.64656,combined_carbon_kg,0.7751623322188711
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002285,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002285]",20439,0.10137399460919304,7.64656,combined_carbon_kg,0.7751623322188711
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002286,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002286]",20440,0.10137399460919304,7.64656,combined_carbon_kg,0.7751623322188711
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002287,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002287]",20441,0.10137399460919304,7.64656,combined_carbon_kg,0.7751623322188711
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002290,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002290]",20442,0.10137399460919304,7.79729,combined_carbon_kg,0.7904424344263148
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002291,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002291]",20443,0.10137399460919304,7.64656,combined_carbon_kg,0.7751623322188711
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002293,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002293]",20444,0.10137399460919304,7.64656,combined_carbon_kg,0.7751623322188711
S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002294,"select_pair[S009,AR_CK6150_06_turret_tool_position_repeatability,CMP000002294]",20445,0.10137399460919304,6.29858,combined_carbon_kg,0.6385122149655711
S012,AR_CK6150_01_spindle_radial_runout,CMP000001569,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001569]",20538,0.14075067026821778,7.66594,combined_carbon_kg,1.0789861932359415
S012,AR_CK6150_01_spindle_radial_runout,CMP000001573,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001573]",20539,0.14075067026821778,9.16154,combined_carbon_kg,1.2894928956890879
S012,AR_CK6150_01_spindle_radial_runout,CMP000001575,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001575]",20540,0.14075067026821778,7.17331,combined_carbon_kg,1.0096481905417092
S012,AR_CK6150_01_spindle_radial_runout,CMP000001576,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001576]",20541,0.14075067026821778,9.51671,combined_carbon_kg,1.3394833112482507
S012,AR_CK6150_01_spindle_radial_runout,CMP000001577,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001577]",20542,0.14075067026821778,9.51671,combined_carbon_kg,1.3394833112482507
S012,AR_CK6150_01_spindle_radial_runout,CMP000001579,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001579]",20543,0.14075067026821778,5.52961,combined_carbon_kg,0.7782963138218397
S012,AR_CK6150_01_spindle_radial_runout,CMP000001580,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001580]",20544,0.14075067026821778,9.16154,combined_carbon_kg,1.2894928956890879
S012,AR_CK6150_01_spindle_radial_runout,CMP000001581,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001581]",20545,0.14075067026821778,9.16154,combined_carbon_kg,1.2894928956890879
S012,AR_CK6150_01_spindle_radial_runout,CMP000001582,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001582]",20546,0.14075067026821778,6.80897,combined_carbon_kg,0.9583670913361868
S012,AR_CK6150_01_spindle_radial_runout,CMP000001583,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001583]",20547,0.14075067026821778,7.01139,combined_carbon_kg,0.9868578420118793
S012,AR_CK6150_01_spindle_radial_runout,CMP000001584,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001584]",20548,0.14075067026821778,9.16154,combined_carbon_kg,1.2894928956890879
S012,AR_CK6150_01_spindle_radial_runout,CMP000001587,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001587]",20549,0.14075067026821778,7.82786,combined_carbon_kg,1.1017765417657712
S012,AR_CK6150_01_spindle_radial_runout,CMP000001590,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001590]",20550,0.14075067026821778,5.20707,combined_carbon_kg,0.7328985926335287
S012,AR_CK6150_01_spindle_radial_runout,CMP000001593,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001593]",20551,0.14075067026821778,7.88218,combined_carbon_kg,1.1094221181747408
S012,AR_CK6150_01_spindle_radial_runout,CMP000001594,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001594]",20552,0.14075067026821778,5.53939,combined_carbon_kg,0.7796728553770629
S012,AR_CK6150_01_spindle_radial_runout,CMP000001605,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001605]",20553,0.14075067026821778,7.71239,combined_carbon_kg,1.0855240618699
S012,AR_CK6150_01_spindle_radial_runout,CMP000001607,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001607]",20554,0.14075067026821778,8.04471,combined_carbon_kg,1.1322983246134342
S012,AR_CK6150_01_spindle_radial_runout,CMP000001608,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001608]",20555,0.14075067026821778,8.04471,combined_carbon_kg,1.1322983246134342
S012,AR_CK6150_01_spindle_radial_runout,CMP000001610,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001610]",20556,0.14075067026821778,7.88218,combined_carbon_kg,1.1094221181747408
S012,AR_CK6150_01_spindle_radial_runout,CMP000001611,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001611]",20557,0.14075067026821778,7.88218,combined_carbon_kg,1.1094221181747408
S012,AR_CK6150_01_spindle_radial_runout,CMP000001612,"select_pair[S012,AR_CK6150_01_spindle_radial_runout,CMP000001612]",20558,0.14075067026821778,7.88218,combined_carbon_kg,1.1094221181747408
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001740,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001740]",20559,0.14075067026821778,7.61481,combined_carbon_kg,1.0717896114651275
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001743,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001743]",20560,0.14075067026821778,10.35379,combined_carbon_kg,1.4573028823163705
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001745,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001745]",20561,0.14075067026821778,7.56774,combined_carbon_kg,1.0651644774156024
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001746,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001746]",20562,0.14075067026821778,10.30672,combined_carbon_kg,1.4506777482668456
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001799,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001799]",20563,0.14075067026821778,9.71634,combined_carbon_kg,1.3675813675538953
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001803,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001803]",20564,0.14075067026821778,9.71634,combined_carbon_kg,1.3675813675538953
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001804,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001804]",20565,0.14075067026821778,6.69291,combined_carbon_kg,0.9420315685448575
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001805,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001805]",20566,0.14075067026821778,11.84736,combined_carbon_kg,1.6675238609088725
S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001808,"select_pair[S012,AR_CK6150_02_spindle_bed_parallelism,CMP000001808]",20567,0.14075067026821778,7.41142,combined_carbon_kg,1.0431623326392745
S012,AR_CK6150_03_guideway_pair_parallelism,CMP000001864,"select_pair[S012,AR_CK6150_03_guideway_pair_parallelism,CMP000001864]",20568,0.14075067026821778,10.90789,combined_carbon_kg,1.53529282871199
S012,AR_CK6150_03_guideway_pair_parallelism,CMP000001865,"select_pair[S012,AR_CK6150_03_guideway_pair_parallelism,CMP000001865]",20569,0.14075067026821778,12.38373,combined_carbon_kg,1.7430182979206366
S012,AR_CK6150_04_feed_axis_backlash,CMP000001938,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001938]",20570,0.14075067026821778,8.42787,combined_carbon_kg,1.1862283514334047
S012,AR_CK6150_04_feed_axis_backlash,CMP000001941,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001941]",20571,0.14075067026821778,8.84347,combined_carbon_kg,1.2447243299968758
S012,AR_CK6150_04_feed_axis_backlash,CMP000001943,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001943]",20572,0.14075067026821778,8.42787,combined_carbon_kg,1.1862283514334047
S012,AR_CK6150_04_feed_axis_backlash,CMP000001944,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001944]",20573,0.14075067026821778,8.84347,combined_carbon_kg,1.2447243299968758
S012,AR_CK6150_04_feed_axis_backlash,CMP000001945,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001945]",20574,0.14075067026821778,8.84347,combined_carbon_kg,1.2447243299968758
S012,AR_CK6150_04_feed_axis_backlash,CMP000001947,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001947]",20575,0.14075067026821778,5.88595,combined_carbon_kg,0.8284514076652164
S012,AR_CK6150_04_feed_axis_backlash,CMP000001948,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001948]",20576,0.14075067026821778,7.56291,combined_carbon_kg,1.064484651678207
S012,AR_CK6150_04_feed_axis_backlash,CMP000001994,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001994]",20577,0.14075067026821778,4.04588,combined_carbon_kg,0.569460321824777
S012,AR_CK6150_04_feed_axis_backlash,CMP000001997,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001997]",20578,0.14075067026821778,6.54136,combined_carbon_kg,0.920700804465709
S012,AR_CK6150_04_feed_axis_backlash,CMP000001998,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001998]",20579,0.14075067026821778,7.44217,combined_carbon_kg,1.0474904157500222
S012,AR_CK6150_04_feed_axis_backlash,CMP000001999,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000001999]",20580,0.14075067026821778,6.05065,combined_carbon_kg,0.8516330430583919
S012,AR_CK6150_04_feed_axis_backlash,CMP000002000,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002000]",20581,0.14075067026821778,6.54136,combined_carbon_kg,0.920700804465709
S012,AR_CK6150_04_feed_axis_backlash,CMP000002001,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002001]",20582,0.14075067026821778,6.05065,combined_carbon_kg,0.8516330430583919
S012,AR_CK6150_04_feed_axis_backlash,CMP000002002,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002002]",20583,0.14075067026821778,7.44217,combined_carbon_kg,1.0474904157500222
S012,AR_CK6150_04_feed_axis_backlash,CMP000002004,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002004]",20584,0.14075067026821778,6.05065,combined_carbon_kg,0.8516330430583919
S012,AR_CK6150_04_feed_axis_backlash,CMP000002005,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002005]",20585,0.14075067026821778,7.44217,combined_carbon_kg,1.0474904157500222
S012,AR_CK6150_04_feed_axis_backlash,CMP000002006,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002006]",20586,0.14075067026821778,6.54136,combined_carbon_kg,0.920700804465709
S012,AR_CK6150_04_feed_axis_backlash,CMP000002007,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002007]",20587,0.14075067026821778,3.58384,combined_carbon_kg,0.5044278821340495
S012,AR_CK6150_04_feed_axis_backlash,CMP000002008,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002008]",20588,0.14075067026821778,7.0034,combined_carbon_kg,0.9857332441564364
S012,AR_CK6150_04_feed_axis_backlash,CMP000002009,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002009]",20589,0.14075067026821778,4.48465,combined_carbon_kg,0.6312174934183629
S012,AR_CK6150_04_feed_axis_backlash,CMP000002011,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002011]",20590,0.14075067026821778,6.05065,combined_carbon_kg,0.8516330430583919
S012,AR_CK6150_04_feed_axis_backlash,CMP000002012,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002012]",20591,0.14075067026821778,6.05065,combined_carbon_kg,0.8516330430583919
S012,AR_CK6150_04_feed_axis_backlash,CMP000002014,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002014]",20592,0.14075067026821778,7.0034,combined_carbon_kg,0.9857332441564364
S012,AR_CK6150_04_feed_axis_backlash,CMP000002015,"select_pair[S012,AR_CK6150_04_feed_axis_backlash,CMP000002015]",20593,0.14075067026821778,7.00587,combined_carbon_kg,0.9860808983119989
S012,AR_CK6150_05_tailstock_coaxiality,CMP000002206,"select_pair[S012,AR_CK6150_05_tailstock_coaxiality,CMP000002206]",20594,0.14075067026821778,8.64798,combined_carbon_kg,1.217208981466142
S012,AR_CK6150_05_tailstock_coaxiality,CMP000002258,"select_pair[S012,AR_CK6150_05_tailstock_coaxiality,CMP000002258]",20595,0.14075067026821778,7.118,combined_carbon_kg,1.0018632709691742
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002281,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002281]",20596,0.14075067026821778,7.64656,combined_carbon_kg,1.0762584452461432
