core_id,route_class,economic_cost_rmb,environmental_score,energy_kwh,water_m3,pollutant_kg,carbon_kg,expected_output_quality,expected_residual_life_h,risk_penalty,route_success_proxy,resource_h__assembly,resource_h__cleaning,resource_h__drying,resource_h__grinding,resource_h__heat_treatment,resource_h__incoming_inspection,resource_h__inspection,resource_h__laser,resource_h__machining,resource_h__procurement,resource_h__quality_monitoring,resource_h__reliability_assessment,resource_h__scrap_handling,resource_h__testing,resource_h__waste_treatment
C000325,replace,1061089.38,25.864684100000005,92.27937000000001,0.010815,0.175949,61.13123000000001,0.96,31031.27903430842,0.0005763154929577471,0.9994236845070422,22.658800000000003,0.0,0.0,0.0,0.0,6.8729,0.0,0.0,0.0,6.9235999999999995,3.9784,0.0,0.0,10.813699999999999,0.0
C000325,reuse,17220.83,36.517987399999996,117.56518,0.33127300000000004,0.358078,78.69419999999998,0.7799666558324306,22375.465880462267,0.021134770868512377,0.9788652291314877,17.862000000000002,8.758500000000002,3.4854,0.0,0.0,0.0,5.316400000000001,0.0,0.0,0.0,2.7454000000000005,7.0504,0.0,8.292200000000001,0.0
C000327,repair,78287.6,391.5717246,1255.79152,0.9595230000000001,4.442848,833.03428,0.8,23698.23947887324,0.018452723004694832,0.9815472769953052,26.708299999999994,12.441500000000001,0.0,39.52290000000001,0.0,0.0,11.908500000000002,0.0,83.9144,0.0,7.265000000000001,9.4979,0.0,11.4317,0.0
C000327,replace,1060899.6099999999,25.575194800000002,91.25456,0.010663,0.173902,60.45042000000001,0.96,30206.985607078364,0.0005535816901408457,0.9994464183098591,22.4427,0.0,0.0,0.0,0.0,6.852399999999999,0.0,0.0,0.0,6.9148,3.88,0.0,0.0,10.6619,0.0
C000327,reuse,19680.92,40.3583816,131.93802,0.3170339999999999,0.377686,88.21556,0.78,21551.172453232215,0.02029799530516432,0.9797020046948357,21.601200000000002,8.5454,3.4597,0.0,0.0,0.0,6.0637,0.0,0.0,0.0,3.1944000000000004,8.2845,0.0,9.974099999999998,0.0
C000332,repair,81574.35,397.4019042,1260.5912899999998,1.006,4.6620219999999994,838.48082,0.8,25163.98858081824,0.013935145539906104,0.9860648544600938,27.919399999999996,13.023900000000001,0.0,40.803799999999995,0.0,0.0,12.931900000000002,0.0,87.2799,0.0,7.7453,10.2028,0.0,12.3064,0.0
C000332,replace,1060931.6899999997,25.618217100000003,91.40117000000001,0.010688999999999999,0.17424800000000001,60.55037000000001,0.96,31826.558470928132,0.0004180543661971836,0.9995819456338029,22.4774,0.0,0.0,0.0,0.0,6.856,0.0,0.0,0.0,6.9163,3.8971999999999998,0.0,0.0,10.6885,0.0
C000332,reuse,19903.239999999998,40.768445099999994,133.43262000000001,0.31955199999999995,0.380499,89.14478999999999,0.78,23170.74531708198,0.015328660093896716,0.9846713399061033,21.777800000000003,8.5826,3.4641,0.0,0.0,0.0,6.1142,0.0,0.0,0.0,3.2176,8.3595,0.0,10.0308,0.0
C000333,repair,169184.1,848.3367504999999,2684.8658,2.2446949999999997,10.525058,1749.44943,0.6638430516431926,15981.050178403757,0.07944070472777887,0.9205592952722211,55.6322,26.5605,0.0,86.9452,0.0,0.0,25.947000000000003,0.0,181.79189999999997,0.0,15.807399999999996,20.2498,0.0,24.2556,0.0
C000333,replace,1061641.22,26.727373800000002,95.35641000000001,0.011255000000000001,0.181877,63.165240000000004,0.96,22408.256639942214,0.0014179216901408465,0.9985820783098591,23.282,0.0,0.0,0.0,0.0,6.932699999999999,0.0,0.0,0.0,6.951,4.2638,0.0,0.0,11.253700000000002,0.0
C000333,scrap,0.0,12.245116199999998,18.768789999999996,0.047826,0.392435,14.145219999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0213999999999999,0.0,0.0,0.0,0.0,0.0,4.8315,0.0,6.6661
C000335,repair,140448.68,693.1820407,2195.55149,1.719103,8.169719999999998,1461.30261,0.8,22220.19043004695,0.035154328638497656,0.9648456713615023,46.5192,21.391000000000002,0.0,73.0662,0.0,0.0,20.500700000000002,0.0,153.7858,0.0,12.730800000000002,16.160200000000003,0.0,19.9825,0.0
C000335,replace,1061131.0899999999,25.922988000000004,92.48125,0.010849,0.17639200000000002,61.26754000000001,0.96,28588.719691585407,0.0010546298591549306,0.9989453701408451,22.703100000000003,0.0,0.0,0.0,0.0,6.877599999999999,0.0,0.0,0.0,6.925699999999999,4.0008,0.0,0.0,10.8481,0.0
C000335,reuse,16082.230000000001,34.2668262,110.60649000000001,0.30779600000000007,0.33372799999999997,73.95126,0.7315162441314556,19932.886063380283,0.047191830939504936,0.952808169060495,16.8232,8.160200000000001,3.2514,0.0,0.0,0.0,4.929400000000001,0.0,0.0,0.0,2.5460000000000003,6.5353,0.0,7.706300000000001,0.0
C000335,scrap,0.0,0.6876852,1.20379,0.002416,0.019673,0.92008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852,0.0,0.0,0.0,0.0,0.0,0.3348,0.0,0.4754
C000340,repair,99554.52,482.2630802,1528.1369399999999,1.194758,5.655277,1018.5314600000002,0.8,24910.006546948352,0.017693849765258212,0.9823061502347418,32.9163,15.0896,0.0,50.8745,0.0,0.0,15.144500000000003,0.0,107.59129999999999,0.0,9.203,12.1232,0.0,14.555600000000002,0.0
C000340,replace,1060961.0499999998,25.661268200000002,91.55329,0.010711,0.17455400000000001,60.65160000000001,0.96,31487.312508486815,0.0005308154929577469,0.9994691845070423,22.5109,0.0,0.0,0.0,0.0,6.859,0.0,0.0,0.0,6.917999999999999,3.912,0.0,0.0,10.7112,0.0
C000340,reuse,19086.71,39.681573,129.4735,0.32128,0.37396100000000004,86.51422000000001,0.78,22831.499354640662,0.019463234741784036,0.980536765258216,20.8045,8.6133,3.4680000000000004,0.0,0.0,0.0,5.9008,0.0,0.0,0.0,3.0876,7.973700000000001,0.0,9.5687,0.0
C000353,repair,132340.39,650.2907604,2057.6034799999998,1.611976,7.686643,1369.94792,0.8,24883.201184976526,0.014212441314553988,0.985787558685446,43.6362,19.9649,0.0,68.7875,0.0,0.0,19.641900000000003,0.0,144.51520000000002,0.0,12.0612,15.551200000000001,0.0,19.0009,0.0
C000353,replace,1061028.9899999998,25.769761600000002,91.94067000000001,0.010767,0.175299,60.907300000000006,0.96,31372.608846514988,0.0004263732394366201,0.9995736267605634,22.591700000000003,0.0,0.0,0.0,0.0,6.866299999999999,0.0,0.0,0.0,6.9207,3.9467,0.0,0.0,10.7647,0.0
C000353,reuse,17774.160000000003,37.415579699999995,121.04674,0.32642899999999997,0.36158699999999994,80.97594999999998,0.78,22716.795692668835,0.01563368544600939,0.9843663145539906,18.7497,8.690000000000001,3.4770999999999996,0.0,0.0,0.0,5.4817,0.0,0.0,0.0,2.8414,7.308000000000001,0.0,8.6753,0.0
C000373,repair,173440.34,865.5076813,2736.92931,2.3265999999999996,10.815778,1779.55813,0.695673369447454,16308.94030480318,0.056754244810260486,0.9432457551897395,57.59910000000001,27.710199999999997,0.0,88.0965,0.0,0.0,27.371300000000005,0.0,184.83879999999996,0.0,16.493399999999994,21.259800000000002,0.0,25.359,0.0
C000373,replace,1061646.2999999998,26.7444572,95.42619,0.011258000000000002,0.181931,63.20732,0.96,22820.301381726254,0.001118947323943663,0.9988810526760563,23.290899999999997,0.0,0.0,0.0,0.0,6.932999999999999,0.0,0.0,0.0,6.9516,4.2652,0.0,0.0,11.2559,0.0
C000373,scrap,0.0,14.958602899999999,20.819629999999997,0.060295999999999995,0.510794,15.671409999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1096,0.0,0.0,0.0,0.0,0.0,5.3283,0.0,7.307300000000001
C000406,repair,56198.73000000001,265.2833292,845.2320400000001,0.7207990000000002,3.0567379999999997,561.92434,0.8,25067.972896713618,0.01452869483568075,0.9854713051643192,21.549,10.4926,0.0,25.777399999999997,0.0,0.0,10.286200000000001,0.0,56.653,0.0,5.940099999999999,7.8005,0.0,9.6234,0.0
C000406,replace,1060894.8099999998,25.560158500000004,91.19330000000001,0.010662,0.17385200000000003,60.41349000000001,0.96,31890.25969158541,0.0004358608450704229,0.9995641391549296,22.434700000000003,0.0,0.0,0.0,0.0,6.852100000000002,0.0,0.0,0.0,6.914300000000001,3.8787,0.0,0.0,10.659999999999998,0.0
C000406,reuse,20916.63,42.1682074,138.59432999999999,0.31678700000000004,0.38846,92.55208,0.78,23234.44653773926,0.015981564319248825,0.9840184356807512,23.022199999999998,8.5416,3.4594000000000005,0.0,0.0,0.0,6.373500000000001,0.0,0.0,0.0,3.3827,8.8595,0.0,10.5916,0.0
C000407,replace,1060709.76,25.2710048,90.16225999999999,0.010511999999999999,0.17186600000000002,59.7316,0.96,33547.98053665583,0.00034081859154929615,0.9996591814084507,22.2284,0.0,0.0,0.0,0.0,6.832000000000001,0.0,0.0,0.0,6.905300000000002,3.7822999999999998,0.0,0.0,10.511100000000003,0.0
C000407,reuse,22900.019999999997,45.3652481,150.93362000000002,0.30210299999999995,0.40174899999999997,100.61107,0.78,24892.16738280968,0.012496681690140848,0.9875033183098592,26.055099999999996,8.332899999999999,3.4341000000000004,0.0,0.0,0.0,6.9377,0.0,0.0,0.0,3.721,9.802500000000002,0.0,11.881300000000001,0.0
C000420,repair,164109.73,811.6498371,2577.27602,2.0307190000000004,9.563947,1708.89821,0.7745050704225354,19547.646093896718,0.044890895383296936,0.9551091046167031,54.5584,25.310699999999997,0.0,85.04260000000001,0.0,0.0,24.467000000000002,0.0,177.659,0.0,15.042499999999999,19.306900000000002,0.0,23.571199999999997,0.0
C000420,replace,1061273.92,26.148827,93.29015,0.010963,0.17791700000000002,61.80088000000001,0.96,25974.85255543518,0.0011944630985915503,0.9988055369014085,22.8609,0.0,0.0,0.0,0.0,6.892999999999999,0.0,0.0,0.0,6.9331,4.075,0.0,0.0,10.9626,0.0
C000420,reuse,12745.19,27.6649027,88.75979,0.259919,0.27402499999999996,59.40765,0.6141924037558687,17319.18359389672,0.0768054894783204,0.9231945105216796,13.2536,6.863900000000001,2.7246,0.0,0.0,0.0,3.9498,0.0,0.0,0.0,2.0263,5.1428,0.0,6.056900000000001,0.0
C000420,scrap,0.0,2.7024258999999997,4.408329999999999,0.010064,0.082575,3.3328699999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2531,0.0,0.0,0.0,0.0,0.0,1.1521,0.0,1.6111
C000430,replace,1060709.76,25.2710048,90.16225999999999,0.010511999999999999,0.17186600000000002,59.7316,0.96,35448.063588299025,0.0002026932394366199,0.9997973067605633,22.2284,0.0,0.0,0.0,0.0,6.832000000000001,0.0,0.0,0.0,6.905300000000002,3.7822999999999998,0.0,0.0,10.511100000000003,0.0
C000430,reuse,22900.019999999997,45.3652481,150.93362000000002,0.30210299999999995,0.40174899999999997,100.61107,0.78,26792.25043445287,0.00743208544600939,0.9925679145539906,26.055099999999996,8.332899999999999,3.4341000000000004,0.0,0.0,0.0,6.9377,0.0,0.0,0.0,3.721,9.802500000000002,0.0,11.881300000000001,0.0
C000435,repair,173127.42,862.6504574,2728.88943,2.3019219999999994,10.710524000000001,1778.5764199999999,0.7266356085229325,16561.101055976887,0.04969600361738021,0.9503039963826198,57.47240000000001,27.5688,0.0,88.0965,0.0,0.0,27.2036,0.0,184.83879999999996,0.0,16.403699999999994,21.1477,0.0,25.2798,0.0
C000435,replace,1061607.5499999998,26.678981900000004,95.18728,0.011228,0.18152100000000002,63.051750000000006,0.96,23072.462132899964,0.001090763943661973,0.9989092360563381,23.246399999999998,0.0,0.0,0.0,0.0,6.928899999999999,0.0,0.0,0.0,6.9493,4.2458,0.0,0.0,11.226,0.0
C000435,scrap,0.0,12.223590299999998,18.731959999999997,0.047744,0.391798,14.117749999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0157999999999998,0.0,0.0,0.0,0.0,0.0,4.8292,0.0,6.6476
C000467,repair,126334.59000000003,616.3904881999999,1958.9055399999997,1.546172,7.172153000000001,1303.7631,0.8,22671.955097652586,0.03182512676056338,0.9681748732394366,42.86469999999999,20.052200000000003,0.0,63.7731,0.0,0.0,19.365800000000004,0.0,135.838,0.0,11.789200000000001,15.223500000000001,0.0,18.6643,0.0
C000467,replace,1061125.43,25.911823600000005,92.44102000000002,0.010844999999999999,0.176314,61.24142000000001,0.96,29182.550959191045,0.0009547538028169022,0.999045246197183,22.6916,0.0,0.0,0.0,0.0,6.8771,0.0,0.0,0.0,6.925799999999999,3.9983999999999997,0.0,0.0,10.844499999999998,0.0
C000467,reuse,16765.29,35.464608999999996,114.87469999999999,0.307647,0.341919,76.78859999999999,0.7059289436619719,20526.71733098592,0.046794243222852604,0.9532057567771474,17.8842,8.154100000000001,3.2508000000000004,0.0,0.0,0.0,5.1666,0.0,0.0,0.0,2.6852,6.9067,0.0,8.184800000000001,0.0
C000467,scrap,0.0,0.6876852,1.20379,0.002416,0.019673,0.92008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852,0.0,0.0,0.0,0.0,0.0,0.3348,0.0,0.4754
C000482,repair,166821.0,817.5134874,2596.7985799999997,2.036223,9.533124,1728.2588,0.8,22370.424905742148,0.020117539906103283,0.9798824600938967,56.1482,26.005199999999995,0.0,85.3655,0.0,0.0,25.331100000000003,0.0,180.04079999999996,0.0,15.456799999999998,19.962600000000002,0.0,24.4253,0.0
C000482,replace,1061119.5399999998,25.915575500000003,92.4652,0.010837999999999999,0.176266,61.25223000000001,0.96,28881.78598266522,0.0006035261971830991,0.9993964738028169,22.693400000000004,0.0,0.0,0.0,0.0,6.8759999999999994,0.0,0.0,0.0,6.925299999999999,3.9934999999999996,0.0,0.0,10.837000000000002,0.0
C000482,reuse,16310.320000000002,35.1279272,112.35869,0.33346600000000004,0.35071299999999994,75.30399999999999,0.7092250523654748,20225.97282881907,0.02924838306366327,0.9707516169363367,16.7026,8.790700000000001,3.4894000000000003,0.0,0.0,0.0,5.076900000000001,0.0,0.0,0.0,2.6032,6.6355,0.0,7.791600000000001,0.0
C000508,replace,1060805.95,25.418956899999998,90.68878,0.010587999999999998,0.17289100000000002,60.08021,0.96,31811.82124088119,0.00039915154929577503,0.9996008484507042,22.336599999999997,0.0,0.0,0.0,0.0,6.8423,0.0,0.0,0.0,6.9101,3.8316,0.0,0.0,10.5872,0.0
C000508,reuse,21484.660000000003,43.278187100000004,143.08572000000004,0.30935599999999996,0.39132799999999995,95.43743,0.78,23156.008087035036,0.014635556807511736,0.9853644431924883,24.097599999999993,8.4396,3.4469000000000003,0.0,0.0,0.0,6.5453,0.0,0.0,0.0,3.4837000000000002,9.1201,0.0,11.0041,0.0
C000512,repair,133851.04,654.341793,2076.3731,1.652133,7.6634269999999995,1381.33544,0.8,24579.166598378153,0.015464553990610327,0.9845354460093897,45.87429999999999,21.3396,0.0,67.7337,0.0,0.0,20.9143,0.0,143.5527,0.0,12.6399,16.3929,0.0,20.0343,0.0
C000512,replace,1061057.3499999999,25.817549000000003,92.11390000000002,0.010789,0.17560499999999998,61.02072000000001,0.96,31169.362696280252,0.0004639366197183103,0.9995360633802817,22.621700000000004,0.0,0.0,0.0,0.0,6.8695,0.0,0.0,0.0,6.922299999999999,3.9621,0.0,0.0,10.7886,0.0
C000512,reuse,17796.84,37.3851957,120.72718999999998,0.32911100000000004,0.36321500000000007,80.80727,0.78,22513.5495424341,0.01701100938967136,0.9829889906103286,18.6926,8.723,3.4811,0.0,0.0,0.0,5.496200000000001,0.0,0.0,0.0,2.8505000000000003,7.3409,0.0,8.6861,0.0
C000529,repair,166821.0,817.5134874,2596.7985799999997,2.036223,9.533124,1728.2588,0.8,23097.46307475623,0.019686779342723004,0.980313220657277,56.1482,26.005199999999995,0.0,85.3655,0.0,0.0,25.331100000000003,0.0,180.04079999999996,0.0,15.456799999999998,19.962600000000002,0.0,24.4253,0.0
C000529,replace,1061119.5399999998,25.915575500000003,92.4652,0.010837999999999999,0.176266,61.25223000000001,0.96,29608.824151679306,0.0005906033802816908,0.9994093966197183,22.693400000000004,0.0,0.0,0.0,0.0,6.8759999999999994,0.0,0.0,0.0,6.925299999999999,3.9934999999999996,0.0,0.0,10.837000000000002,0.0
C000529,reuse,16310.320000000002,35.1279272,112.35869,0.33346600000000004,0.35071299999999994,75.30399999999999,0.7103542542434094,20953.010997833153,0.028510959421342248,0.9714890405786577,16.7026,8.790700000000001,3.4894000000000003,0.0,0.0,0.0,5.076900000000001,0.0,0.0,0.0,2.6032,6.6355,0.0,7.791600000000001,0.0
C000536,replace,1060709.76,25.2710048,90.16225999999999,0.010511999999999999,0.17186600000000002,59.7316,0.96,36153.93706247744,0.00015179211267605646,0.999848207887324,22.2284,0.0,0.0,0.0,0.0,6.832000000000001,0.0,0.0,0.0,6.905300000000002,3.7822999999999998,0.0,0.0,10.511100000000003,0.0
C000536,reuse,22900.019999999997,45.3652481,150.93362000000002,0.30210299999999995,0.40174899999999997,100.61107,0.78,27498.123908631285,0.005565710798122066,0.9944342892018779,26.055099999999996,8.332899999999999,3.4341000000000004,0.0,0.0,0.0,6.9377,0.0,0.0,0.0,3.721,9.802500000000002,0.0,11.881300000000001,0.0
C000539,repair,104472.82000000002,523.7324590000001,1674.8813499999997,1.269778,5.9963940000000004,1111.9901,0.8,23082.916408450703,0.029479436619718306,0.9705205633802817,34.8056,15.9635,0.0,54.212599999999995,0.0,0.0,15.658900000000003,0.0,112.9451,0.0,9.5347,12.487400000000001,0.0,15.008500000000003,0.0
C000539,replace,1061064.3699999999,25.8245537,92.13839,0.010797,0.17564800000000003,61.03771,0.96,29646.08386998916,0.0008843830985915502,0.9991156169014085,22.6205,0.0,0.0,0.0,0.0,6.8706,0.0,0.0,0.0,6.9237,3.9668,0.0,0.0,10.7959,0.0
C000539,reuse,17714.530000000002,36.8268444,119.87368,0.30140300000000003,0.3495519999999999,80.16322,0.7527485328638498,20989.977741784038,0.03644416977286253,0.9635558302271374,19.373599999999996,8.0321,3.223,0.0,0.0,0.0,5.488,0.0,0.0,0.0,2.8686000000000003,7.3958,0.0,8.900699999999999,0.0
C000539,scrap,0.0,0.8293535999999999,1.4084699999999999,0.003007,0.024475,1.06842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.5267000000000001
C000540,replace,1060744.0999999999,25.3272845,90.3658,0.010537999999999999,0.17223300000000002,59.864850000000004,0.96,34703.62987937884,0.0002493856338028171,0.9997506143661972,22.268299999999996,0.0,0.0,0.0,0.0,6.835600000000001,0.0,0.0,0.0,6.907200000000001,3.7994999999999997,0.0,0.0,10.537600000000001,0.0
C000540,reuse,22019.6,44.037174900000004,145.97988000000004,0.304679,0.39458999999999994,97.36851,0.78,26047.816725532684,0.009144139906103285,0.9908558600938967,24.905299999999997,8.370099999999999,3.4385000000000003,0.0,0.0,0.0,6.7009,0.0,0.0,0.0,3.5784000000000002,9.384799999999998,0.0,11.3804,0.0
C000545,replace,1060742.18,25.3203812,90.33718999999999,0.010537,0.172215,59.8477,0.96,33974.49208595161,0.00033838028169014115,0.9996616197183099,22.2665,0.0,0.0,0.0,0.0,6.8354,0.0,0.0,0.0,6.906900000000002,3.7988,0.0,0.0,10.5365,0.0
C000545,reuse,22170.760000000002,44.2770309,146.95387999999997,0.304299,0.39532199999999995,97.96811,0.78,25318.67893210546,0.012407276995305163,0.9875927230046948,25.0494,8.3683,3.4384000000000006,0.0,0.0,0.0,6.7245,0.0,0.0,0.0,3.5916,9.436800000000002,0.0,11.419799999999999,0.0
C000572,replace,1060772.43,25.3705751,90.51886999999999,0.010563,0.17253800000000002,59.96677,0.96,33394.15114698448,0.00030114591549295803,0.9996988540845071,22.298699999999997,0.0,0.0,0.0,0.0,6.838800000000001,0.0,0.0,0.0,6.908400000000002,3.8148,0.0,0.0,10.561300000000003,0.0
C000572,reuse,22117.28,44.076028699999995,145.95734,0.307137,0.39627599999999996,97.38025,0.78,24738.337993138324,0.01104201690140845,0.9889579830985915,24.886199999999995,8.4034,3.4426000000000005,0.0,0.0,0.0,6.722400000000001,0.0,0.0,0.0,3.5897,9.433,0.0,11.3988,0.0
C000575,repair,168705.17,831.8862647999999,2637.89256,2.138453,9.969517,1739.95278,0.7958043986998917,19995.046220296135,0.02820378405100941,0.9717962159489906,56.664699999999996,26.616999999999997,0.0,86.1939,0.0,0.0,26.0741,0.0,180.70589999999999,0.0,15.826399999999998,20.437100000000004,0.0,24.7611,0.0
C000575,replace,1061320.72,26.229441900000005,93.58483000000001,0.010999,0.178422,61.992250000000006,0.96,26506.407297219208,0.0008287284507042261,0.9991712715492957,22.9187,0.0,0.0,0.0,0.0,6.8978,0.0,0.0,0.0,6.9357999999999995,4.0975,0.0,0.0,10.997300000000001,0.0
C000575,reuse,9936.699999999999,21.713651900000002,69.43608,0.20694100000000004,0.217085,46.52165,0.6317090140845071,17849.32471068075,0.05086886969434636,0.9491311303056537,10.349300000000001,5.444800000000001,2.1578,0.0,0.0,0.0,3.1170999999999998,0.0,0.0,0.0,1.5933000000000004,4.0243,0.0,4.7758,0.0
C000575,scrap,0.0,6.268341100000001,7.88472,0.025644,0.22643300000000002,5.93935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4281,0.0,0.0,0.0,0.0,0.0,2.0298,0.0,2.7774
C000581,repair,166821.0,817.5134874,2596.7985799999997,2.036223,9.533124,1728.2588,0.8,22199.799178042613,0.02214553051643193,0.977854469483568,56.1482,26.005199999999995,0.0,85.3655,0.0,0.0,25.331100000000003,0.0,180.04079999999996,0.0,15.456799999999998,19.962600000000002,0.0,24.4253,0.0
C000581,replace,1061119.5399999998,25.915575500000003,92.4652,0.010837999999999999,0.176266,61.25223000000001,0.96,28711.16025496569,0.0006643659154929586,0.9993356340845071,22.693400000000004,0.0,0.0,0.0,0.0,6.8759999999999994,0.0,0.0,0.0,6.925299999999999,3.9934999999999996,0.0,0.0,10.837000000000002,0.0
C000581,reuse,16310.320000000002,35.1279272,112.35869,0.33346600000000004,0.35071299999999994,75.30399999999999,0.7253785734922356,20055.347101119536,0.030408185905968835,0.9695918140940312,16.7026,8.790700000000001,3.4894000000000003,0.0,0.0,0.0,5.076900000000001,0.0,0.0,0.0,2.6032,6.6355,0.0,7.791600000000001,0.0
C000621,repair,70859.16,343.4754224,1090.3302299999998,0.8804050000000001,4.016933000000001,725.21198,0.8,25531.19733802817,0.013697727699530515,0.9863022723004695,24.812399999999997,11.6781,0.0,34.9698,0.0,0.0,11.329500000000003,0.0,75.2486,0.0,6.824999999999999,8.7966,0.0,10.861799999999999,0.0
C000621,replace,1060898.8199999998,25.5667287,91.21704,0.010664,0.17389700000000002,60.42891,0.96,32105.395466233298,0.0004109318309859159,0.999589068169014,22.442700000000002,0.0,0.0,0.0,0.0,6.8524,0.0,0.0,0.0,6.9144000000000005,3.8799000000000006,0.0,0.0,10.6616,0.0
C000621,reuse,20106.95,40.9771203,134.34301,0.31657700000000005,0.38037699999999997,89.73265,0.78,23449.582312387145,0.015067500469483568,0.9849324995305164,22.018099999999997,8.5442,3.4596,0.0,0.0,0.0,6.140300000000001,0.0,0.0,0.0,3.2459000000000002,8.4667,0.0,10.120799999999997,0.0
C000627,repair,170391.27000000005,844.1277971,2673.88647,2.2099539999999998,10.28151,1754.07935,0.7665914590104731,18466.80809823041,0.035943030511023294,0.9640569694889767,57.01570000000001,27.0341,0.0,86.8333,0.0,0.0,26.565600000000003,0.0,182.1119,0.0,16.075699999999998,20.751500000000004,0.0,24.985699999999998,0.0
C000627,replace,1061447.49,26.4356656,94.32637000000001,0.0111,0.179797,62.47964,0.96,24978.169175153485,0.0009239515492957756,0.9990760484507042,23.0638,0.0,0.0,0.0,0.0,6.911499999999999,0.0,0.0,0.0,6.942,4.163200000000001,0.0,0.0,11.098500000000001,0.0
C000627,reuse,6099.66,12.962791300000001,41.408660000000005,0.12256299999999999,0.129469,27.80787,0.5912973051643192,16319.454913615025,0.06293691468246425,0.9370630853175358,6.2713,3.2691000000000003,1.312,0.0,0.0,0.0,1.8986999999999998,0.0,0.0,0.0,0.9703,2.4534000000000002,0.0,2.9198,0.0
C000627,scrap,0.0,8.875263499999999,13.160099999999998,0.035461999999999994,0.29124399999999995,9.89471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939000000000001,0.0,0.0,0.0,0.0,0.0,3.3331999999999997,0.0,4.59
C000669,repair,167190.26,819.7244949999999,2603.3591499999998,2.0469660000000003,9.577505,1731.6791,0.8,21521.183591188157,0.0227302910798122,0.9772697089201878,56.2006,26.082399999999996,0.0,85.52159999999999,0.0,0.0,25.433600000000002,0.0,180.45839999999998,0.0,15.497399999999999,20.017900000000004,0.0,24.465899999999998,0.0
C000669,replace,1061158.2699999998,25.973606300000004,92.66906000000002,0.010870999999999999,0.176687,61.38841000000001,0.96,28032.54466811123,0.0006819087323943668,0.9993180912676056,22.7342,0.0,0.0,0.0,0.0,6.8804,0.0,0.0,0.0,6.9270000000000005,4.0147,0.0,0.0,10.8696,0.0
C000669,reuse,15348.830000000002,33.039734100000004,105.94752,0.310137,0.327608,70.94631,0.6884073591549297,19377.925956572773,0.03541295712367915,0.9645870428763208,15.8175,8.190100000000001,3.2518,0.0,0.0,0.0,4.7517000000000005,0.0,0.0,0.0,2.4439,6.2351,0.0,7.2955000000000005,0.0
C000669,scrap,0.0,0.7736389999999999,1.293,0.0028000000000000004,0.023103,0.98378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727,0.0,0.0,0.0,0.0,0.0,0.35250000000000004,0.0,0.4995
C000678,repair,120235.08000000003,594.1132097,1898.3742399999996,1.4793790000000002,6.808752000000001,1260.99039,0.8,24941.429162441316,0.014538976525821595,0.9854610234741784,41.367399999999996,19.3493,0.0,60.6859,0.0,0.0,18.884700000000002,0.0,128.0917,0.0,11.3414,14.833100000000002,0.0,17.9948,0.0
C000678,replace,1061022.5499999998,25.766756700000002,91.93704,0.010761,0.17522100000000002,60.90213000000001,0.96,31573.07842397978,0.0004361692957746483,0.9995638307042254,22.580400000000004,0.0,0.0,0.0,0.0,6.8658,0.0,0.0,0.0,6.920900000000001,3.9442,0.0,0.0,10.761,0.0
C000678,reuse,18303.41,38.195767599999996,123.63271999999996,0.32667500000000005,0.36836500000000005,82.77822,0.78,22917.265270133626,0.015992874178403754,0.9840071258215962,19.5381,8.6837,3.4764,0.0,0.0,0.0,5.6775,0.0,0.0,0.0,2.9590000000000005,7.6329,0.0,9.0886,0.0
C000679,repair,169432.37000000002,838.5976052,2656.48109,2.196656,10.219635,1742.1428799999999,0.7706085265438787,18438.07922499097,0.03713477482640197,0.9628652251735981,56.965,26.959200000000003,0.0,86.1939,0.0,0.0,26.465600000000002,0.0,180.70589999999999,0.0,16.035999999999998,20.695000000000004,0.0,24.9462,0.0
C000679,replace,1061409.0899999999,26.3747353,94.10736,0.011068,0.179395,62.335330000000006,0.96,24949.440301914045,0.0009713030985915503,0.9990286969014085,23.023699999999998,0.0,0.0,0.0,0.0,6.9072,0.0,0.0,0.0,6.9399999999999995,4.142600000000001,0.0,0.0,11.066900000000002,0.0
C000679,reuse,7260.490000000001,15.5345275,49.61215,0.148287,0.155249,33.304849999999995,0.5968926291079812,16291.114007042252,0.0652565730687518,0.9347434269312482,7.3338,3.9535,1.5846,0.0,0.0,0.0,2.2689999999999997,0.0,0.0,0.0,1.1555,2.9412,0.0,3.4825000000000004,0.0
